Bait,Prey,Abundance,Reproduce,Specificity ,MIST,Virus
NS4A,Q5SRE5,4.42408E-06,5.13898E-11,1,0.570000354,DENV
NS4A,Q86UQ4,1.52039E-06,5.13898E-11,1,0.570000122,DENV
NS4A,Q53GQ0,0.001656825,0.979668898,0.396452421,0.56899454,DENV
NS4A,P18859,0.000319377,0.553248832,0.658412136,0.568957559,DENV
NS4A,Q9HDC9,0.000368226,0.904186242,0.441631831,0.568224787,DENV
NS4A,Q9UM00,0.000489896,0.824459802,0.488472135,0.567029239,DENV
NS4A,Q29963,0.000405726,0.635369955,0.600304435,0.56458547,DENV
NS4A,P45880,0.016284113,0.988504262,0.380038837,0.563901358,DENV
NS4A,O75964,0.000359641,0.706323178,0.553014169,0.56245996,DENV
NS4A,P48047,0.000480514,0.670991871,0.566332921,0.557695361,DENV
NS4A,P30501,0.000304564,0.669101827,0.567267788,0.557552644,DENV
NS4A,Q16718,0.00232498,0.965367242,0.383065803,0.556412041,DENV
NS4A,Q07065,0.000225219,0.807769849,0.477408517,0.55486032,DENV
NS4A,Q9BPW8,0.000145091,0.335744101,0.766513193,0.554434563,DENV
NS4A,Q7LGA3,0.000210105,0.790001576,0.483894621,0.552337294,DENV
NS4A,Q8NI60,0.000242555,0.88240026,0.424294887,0.550707581,DENV
NS4A,P21796,0.012570305,0.975813205,0.362847858,0.549363525,DENV
NS4A,P56134,0.001120512,0.868070715,0.424991426,0.546159504,DENV
NS4A,O14828,0.000209473,0.678894685,0.539320118,0.545042365,DENV
NS4A,Q15758,0.002401447,0.98939503,0.345963868,0.543679781,DENV
NS4A,O95373,0.000237719,0.907677433,0.393506497,0.542004823,DENV
NS4A,P04843,0.008633446,0.976628828,0.349792718,0.541892614,DENV
NS4A,O43292,0.000176808,0.976324248,0.345572879,0.538704173,DENV
NS4A,P78527,0.002192909,0.993732728,0.328766904,0.535379023,DENV
NS4A,P13929,0.000312383,0.703646628,0.48999038,0.525595827,DENV
NS4A,P42704,0.000273137,0.911335722,0.360107713,0.52425075,DENV
NS4A,Q96IW7,8.37401E-05,0.347076242,0.705975485,0.52388941,DENV
NS4A,P13073,0.001168925,0.982492529,0.314782715,0.523392047,DENV
NS4A,P53985,0.00093721,0.954191772,0.326726442,0.520276169,DENV
NS4A,O94822,1.46046E-05,0.558841572,0.568193724,0.519466141,DENV
NS4A,P84085,0.00095395,0.857548212,0.378356188,0.515881217,DENV
NS4A,P06576,0.004187925,0.992425449,0.293419545,0.514933082,DENV
NS4A,P57088,0.000876657,0.9537291,0.311780793,0.51159037,DENV
NS4A,P30505,0.000206716,0.305605876,0.709407296,0.511340753,DENV
NS4A,Q969M3,0.000479977,0.916025864,0.332720216,0.510297974,DENV
NS4A,Q9H0U4,0.000303532,0.333767304,0.689729484,0.509988645,DENV
NS4A,P35613,0.001401826,0.942792975,0.315161998,0.509732026,DENV
NS4A,P20674,0.001484152,0.886296056,0.344931808,0.506933482,DENV
NS4A,Q9BW60,0.00018671,0.694561494,0.45834218,0.504366502,DENV
NS4A,P06733,0.001311445,0.988161363,0.27661464,0.503631738,DENV
NS4A,P30510,0.000308682,0.464159209,0.598045801,0.503366524,DENV
NS4A,P43307,0.001100976,0.987694312,0.274064248,0.501997709,DENV
NS4A,P60604,0.001010065,0.978849832,0.276706884,0.500401171,DENV
NS4A,Q9P035,0.00280812,0.986733232,0.271012919,0.500058645,DENV
NS4A,Q9P0T7,0.000141535,0.56331265,0.528689332,0.498523669,DENV
NS4A,Q8WUK0,9.9921E-05,0.353840369,0.649793622,0.494234487,DENV
NS4A,Q9HC07,0.000252074,0.755496404,0.399224586,0.492001921,DENV
NS4A,P60953,0.000147799,0.560336797,0.518505971,0.491678107,DENV
NS4A,Q99623,0.023561194,0.996739733,0.244170588,0.489921037,DENV
NS4A,Q9UNL2,0.001144037,0.95309275,0.272059069,0.488747655,DENV
NS4A,O60762,0.001362531,0.979545364,0.254523665,0.488028369,DENV
NS4A,Q14165,0.001143083,0.953858348,0.268976276,0.487258346,DENV
NS4A,O75182,7.14212E-05,0.453267105,0.573427781,0.485503036,DENV
NS4A,Q9H3U1,8.05516E-05,0.695007332,0.423927894,0.48489791,DENV
NS4A,O75880,5.78081E-05,0.353003257,0.633462725,0.484629518,DENV
NS4A,Q96KA5,7.95163E-05,0.696053778,0.422522094,0.484462777,DENV
NS4A,P30508,0.000553691,0.753925991,0.382425787,0.481901091,DENV
NS4A,Q9UBX3,0.0008386,0.969044606,0.244703257,0.478713557,DENV
NS4A,P35232,0.025603166,0.994725338,0.220455419,0.47586171,DENV
NS4A,Q9NVI1,0.000262737,0.935985158,0.25730945,0.474282211,DENV
NS4A,O75251,0.000263647,0.780563076,0.351717595,0.473697198,DENV
NS4A,Q9UBM7,0.000626008,0.989948265,0.219321756,0.471545374,DENV
NS4A,O15321,1.81048E-05,5.13898E-11,0.824398715,0.469908716,DENV
NS4A,Q96T76,0.000189775,0.877491987,0.285080995,0.469633545,DENV
NS4A,Q96IU4,0.000185616,0.709137507,0.38732726,0.468989515,DENV
NS4A,Q9NRP0,0.001538685,0.984463541,0.216057376,0.467838038,DENV
NS4A,P14406,0.000899613,0.883259908,0.277527815,0.467403791,DENV
NS4A,Q9UJS0,0.00113655,0.969250575,0.223230662,0.466570103,DENV
NS4A,P08195,0.001913918,0.997223763,0.20513669,0.466109344,DENV
NS4A,P98194,1.17923E-05,5.13898E-11,0.817005488,0.465694072,DENV
NS4A,Q9Y5Y2,0.000434776,0.975468369,0.217121808,0.465208142,DENV
NS4A,P84077,0.001160753,0.672273405,0.399266443,0.462970424,DENV
NS4A,Q14974,0.000382643,0.956989236,0.223260818,0.462235511,DENV
NS4A,Q8N1F7,0.000203603,0.855244847,0.283996769,0.461230143,DENV
NS4A,Q01650,0.000188187,0.777223316,0.330718664,0.460552854,DENV
NS4A,Q9NWW5,0.000634316,0.979603246,0.205715606,0.460169777,DENV
NS4A,O94919,3.84347E-05,0.34788127,0.593102515,0.459829953,DENV
NS4A,Q9NZ01,0.000796188,0.948890333,0.223654376,0.459658306,DENV
NS4A,Q8TEX9,0.000194638,0.835005203,0.291939454,0.458672881,DENV
NS4A,Q96S21,0.000289877,0.809181754,0.305329822,0.457274802,DENV
